name,location_link,rating,review_id,author_id,review_text,review_rating
Downtown Women's Center,"https://www.google.com/maps/place/Downtown+Women%27s+Center/@34.0446522,-118.24320569999999,14z/data=!4m8!1m2!2m1!1sDowntown+Women%27s+Center!3m4!1s0x80c2c649ebae9055:0xd988ad621663e16e!8m2!3d34.0446522!4d-118.24320569999999",3.8,ChZDSUhNMG9nS0VJQ0FnTURBenAzV09BEAE,107336329103379172664,"I really have to hand it to Mrs more I was homeless almost 10 yrs she got me a please in two days. She is the best. I have to rate her a 5 yes a 1 for day room employees are very mean and Melisa who has been management in kitchen for five years is very rude and mean to homeless women I am speaking for all homeless women Melisa stated""she is not obligated to give second on food,""  but yet we see it given to employee's in stead of homeless women that live in the street. Also they give it for snack the next day.  I can't believe we'll we are sitting eating we witness so many donation coming in back packs full of things for women us never are given to us. I will make sure each person who donates to women's center will be told we do not get donations. Also Melisa manager of kitchen will be written up and. Document all encounters and photos of how she manages and treats homeless women.",1
Downtown Women's Center,"https://www.google.com/maps/place/Downtown+Women%27s+Center/@34.0446522,-118.24320569999999,14z/data=!4m8!1m2!2m1!1sDowntown+Women%27s+Center!3m4!1s0x80c2c649ebae9055:0xd988ad621663e16e!8m2!3d34.0446522!4d-118.24320569999999",3.8,ChZDSUhNMG9nS0VJQ0FnSUMzbmEzZGNnEAE,109528278828321497632,,5
Downtown Women's Center,"https://www.google.com/maps/place/Downtown+Women%27s+Center/@34.0446522,-118.24320569999999,14z/data=!4m8!1m2!2m1!1sDowntown+Women%27s+Center!3m4!1s0x80c2c649ebae9055:0xd988ad621663e16e!8m2!3d34.0446522!4d-118.24320569999999",3.8,ChZDSUhNMG9nS0VJQ0FnSURueHNhZ1BnEAE,101740326953140876140,Great place,5
Downtown Women's Center,"https://www.google.com/maps/place/Downtown+Women%27s+Center/@34.0446522,-118.24320569999999,14z/data=!4m8!1m2!2m1!1sDowntown+Women%27s+Center!3m4!1s0x80c2c649ebae9055:0xd988ad621663e16e!8m2!3d34.0446522!4d-118.24320569999999",3.8,ChdDSUhNMG9nS0VJQ0FnSURicElxXzBnRRAB,112131253077937460543,,5
Downtown Women's Center,"https://www.google.com/maps/place/Downtown+Women%27s+Center/@34.0446522,-118.24320569999999,14z/data=!4m8!1m2!2m1!1sDowntown+Women%27s+Center!3m4!1s0x80c2c649ebae9055:0xd988ad621663e16e!8m2!3d34.0446522!4d-118.24320569999999",3.8,ChdDSUhNMG9nS0VJQ0FnSURiNElYcS1BRRAB,108801282878145350999,I had been homeless for about 2 months sleeping in my car and I caught Covid I was very sick I contacted my case manager Melinda and she fixed it where I could quarantine in a nice hotel until I tested negative. No other agencies that I contacted would help me with this matter so I am thankful for the woman’s center and my case manager Melinda. So if you’re donating to this nonprofit you are donating to a great organization Thank you women’s center for all you do for us women!,5
Downtown Women's Center,"https://www.google.com/maps/place/Downtown+Women%27s+Center/@34.0446522,-118.24320569999999,14z/data=!4m8!1m2!2m1!1sDowntown+Women%27s+Center!3m4!1s0x80c2c649ebae9055:0xd988ad621663e16e!8m2!3d34.0446522!4d-118.24320569999999",3.8,ChZDSUhNMG9nS0VJQ0FnSUN6cjkyRWFREAE,105549378221770359159,Don't go here. Looks nice but beyond ghetto. Racist employees. Programs that get you nowhere. Employees that give you fake Google phone numbers and don't know how to do their jobs. Day center is awful.,1
Downtown Women's Center,"https://www.google.com/maps/place/Downtown+Women%27s+Center/@34.0446522,-118.24320569999999,14z/data=!4m8!1m2!2m1!1sDowntown+Women%27s+Center!3m4!1s0x80c2c649ebae9055:0xd988ad621663e16e!8m2!3d34.0446522!4d-118.24320569999999",3.8,ChdDSUhNMG9nS0VJQ0FnSUNUcmRxOWtRRRAB,108284479399659274564,"I am Ms.TimikoMPollard age58 bornfemale height5'3 weight140lbs AfricanAmerican nonHispanic notDisabled SingelnoChild I have this address as my mailing address I have not received important papers nor do I receive any of my dated mail in a timely manner yes as soon as it is possible the change is without question May17,2024 SkidRowLosAngeles,California UnitedStatesOfAmerica",1
Downtown Women's Center,"https://www.google.com/maps/place/Downtown+Women%27s+Center/@34.0446522,-118.24320569999999,14z/data=!4m8!1m2!2m1!1sDowntown+Women%27s+Center!3m4!1s0x80c2c649ebae9055:0xd988ad621663e16e!8m2!3d34.0446522!4d-118.24320569999999",3.8,ChZDSUhNMG9nS0VJQ0FnSUQ5bjdQckVBEAE,104936183196416753637,Perfect place to get grounded. Opportunities for community outreach and networking. Basic needs are addressed.,5
Downtown Women's Center,"https://www.google.com/maps/place/Downtown+Women%27s+Center/@34.0446522,-118.24320569999999,14z/data=!4m8!1m2!2m1!1sDowntown+Women%27s+Center!3m4!1s0x80c2c649ebae9055:0xd988ad621663e16e!8m2!3d34.0446522!4d-118.24320569999999",3.8,ChdDSUhNMG9nS0VJQ0FnSUQ5czZfamh3RRAB,111886715382783714858,,1
Downtown Women's Center,"https://www.google.com/maps/place/Downtown+Women%27s+Center/@34.0446522,-118.24320569999999,14z/data=!4m8!1m2!2m1!1sDowntown+Women%27s+Center!3m4!1s0x80c2c649ebae9055:0xd988ad621663e16e!8m2!3d34.0446522!4d-118.24320569999999",3.8,ChZDSUhNMG9nS0VJQ0FnSURwNEpfV1RnEAE,107217578362005660891,,5
