name,location_link,rating,review_id,author_id,review_text,review_rating
Kaiser Permanente Canyon Crest Mental Health Offices,"https://www.google.com/maps/place/Kaiser+Permanente+Canyon+Crest+Mental+Health+Offices/@33.9575557,-117.3315006,14z/data=!4m8!1m2!2m1!1sKaiser+Permanente+Canyon+Crest+Mental+Health+Offices!3m4!1s0x80dcafb3deb13abd:0x8396ff08451f95bb!8m2!3d33.9575557!4d-117.3315006",3.0,ChdDSUhNMG9nS0VJQ0FnSURmczg2aDFBRRAB,107917880479489539522,"I was initially nervous about my appointment here after reading some of the concerning reviews, worried I might not receive the care I needed. However, my experience was the complete opposite. Dr. Kim took extra time during my appointment to thoroughly understand my experiences, current challenges, and future goals. He listened attentively, clarified things that I was not aware of or didn't fully understand, gave me some life advice that truly hit the mark, and created a treatment plan that will hopefully lead to better outcomes over time.

Rather than just focusing on medication, he took a comprehensive approach, considering both my mental health and overall well-being while emphasizing the importance of thoughtful adjustments. I left feeling truly heard and cared for, far exceeding my expectations.

Shout out to Dr. Kim. Thank you for all that you do!",5
Kaiser Permanente Canyon Crest Mental Health Offices,"https://www.google.com/maps/place/Kaiser+Permanente+Canyon+Crest+Mental+Health+Offices/@33.9575557,-117.3315006,14z/data=!4m8!1m2!2m1!1sKaiser+Permanente+Canyon+Crest+Mental+Health+Offices!3m4!1s0x80dcafb3deb13abd:0x8396ff08451f95bb!8m2!3d33.9575557!4d-117.3315006",3.0,ChZDSUhNMG9nS0VJQ0FnSUM3Z3NEM2RnEAE,101456972389107492454,"I read the dated reviews and was sure my 17 yo daughter (the patient) and I were going to have the WORST experience..quite the opposite.
This center Im reviewing is the adolscent behavior side and from chk in to meeting to checkout was so POSITIVE.
The therpaist Patricia is immersive; kind, patient, and PROACTIVE. Very refreshing. The hispanic lady at check in was very kind and softspoken not shouting ?'s AT you, very kind. I also witnessed quite a few interactions with other walkins and patients both adult and children and the feedback is all positive! Until after9a.m. when 2 women came in to their front desk window and complained aloud about some meetings and work policies etc..they really should just focus on the work..take your gripes to mngmt.
If you're referred here, I understand there've been a lot of updates and changes to this part of Kaiser's behavioral health. Give it a shot. 👍",5
Kaiser Permanente Canyon Crest Mental Health Offices,"https://www.google.com/maps/place/Kaiser+Permanente+Canyon+Crest+Mental+Health+Offices/@33.9575557,-117.3315006,14z/data=!4m8!1m2!2m1!1sKaiser+Permanente+Canyon+Crest+Mental+Health+Offices!3m4!1s0x80dcafb3deb13abd:0x8396ff08451f95bb!8m2!3d33.9575557!4d-117.3315006",3.0,ChdDSUhNMG9nS0VJQ0FnSURUbE91MXVBRRAB,112426798883169988371,,4
Kaiser Permanente Canyon Crest Mental Health Offices,"https://www.google.com/maps/place/Kaiser+Permanente+Canyon+Crest+Mental+Health+Offices/@33.9575557,-117.3315006,14z/data=!4m8!1m2!2m1!1sKaiser+Permanente+Canyon+Crest+Mental+Health+Offices!3m4!1s0x80dcafb3deb13abd:0x8396ff08451f95bb!8m2!3d33.9575557!4d-117.3315006",3.0,ChdDSUhNMG9nS0VJQ0FnSUR0a01EajFnRRAB,117549118113128446309,"Kaiser Member since 2000‼️ *THIS IS PATIENTS ~
MY WIFE PAST ON IN 2015.  IN 2016 I REACHED OUT TO THIS K~BHCC FOR SOME IN-PERSON GRIEF COUNSELING.  SHE WAS A VA-LOMA LINDA NURSE WHO SAVED MANY VETERANS LIVES.  SHE DID NOT KNOW THAT HER 1980s IDEA WOULD SAVE MANY LIVES… AT ALL VAMC's, GLOBALLY.
I AM STILL WAITING FOR, JUST A LITTLE BIT, OF GRIEF COUNSELING...... Jim, 02/01/2024",1
Kaiser Permanente Canyon Crest Mental Health Offices,"https://www.google.com/maps/place/Kaiser+Permanente+Canyon+Crest+Mental+Health+Offices/@33.9575557,-117.3315006,14z/data=!4m8!1m2!2m1!1sKaiser+Permanente+Canyon+Crest+Mental+Health+Offices!3m4!1s0x80dcafb3deb13abd:0x8396ff08451f95bb!8m2!3d33.9575557!4d-117.3315006",3.0,ChdDSUhNMG9nS0VJQ0FnSUROa3R2cTZBRRAB,109218398278260385727,"velvet and veneer!

EDIT: STOP STOP STOP STOP STOP",1
Kaiser Permanente Canyon Crest Mental Health Offices,"https://www.google.com/maps/place/Kaiser+Permanente+Canyon+Crest+Mental+Health+Offices/@33.9575557,-117.3315006,14z/data=!4m8!1m2!2m1!1sKaiser+Permanente+Canyon+Crest+Mental+Health+Offices!3m4!1s0x80dcafb3deb13abd:0x8396ff08451f95bb!8m2!3d33.9575557!4d-117.3315006",3.0,ChZDSUhNMG9nS0VJQ0FnSURKM3VyZ0tBEAE,112001124868063995606,"This place is a joke!!! They don't care about your mental health. They only care about the numbers from their before-visit survey. These people are not here to help. They're just here to collect a paycheck.

Jenni,

No need to contact you… You already know what's wrong with this place as you have read, all the reviews that have the same exact trend. Reaching out to all the negative reviews is a massive waste of time and resources and, honestly, probably one of the reasons prices are so high. We're all paying you to read and reach out to negative reviews instead of meeting with your team to provide better service. This whole department is a JOKE all the way to upper management…",1
Kaiser Permanente Canyon Crest Mental Health Offices,"https://www.google.com/maps/place/Kaiser+Permanente+Canyon+Crest+Mental+Health+Offices/@33.9575557,-117.3315006,14z/data=!4m8!1m2!2m1!1sKaiser+Permanente+Canyon+Crest+Mental+Health+Offices!3m4!1s0x80dcafb3deb13abd:0x8396ff08451f95bb!8m2!3d33.9575557!4d-117.3315006",3.0,ChZDSUhNMG9nS0VJQ0FnSUNsLXJEUFBnEAE,101167857353077745582,Wish I could not give any star at all my son went today they did a intake and told him that he doesn't have the right insurance to be seen one on one and told him that they will set him up with meds and a group setting that's Not what he wants or needs and YES he does have the right insurance that covers all of that if they would've took the time to look it up !,1
Kaiser Permanente Canyon Crest Mental Health Offices,"https://www.google.com/maps/place/Kaiser+Permanente+Canyon+Crest+Mental+Health+Offices/@33.9575557,-117.3315006,14z/data=!4m8!1m2!2m1!1sKaiser+Permanente+Canyon+Crest+Mental+Health+Offices!3m4!1s0x80dcafb3deb13abd:0x8396ff08451f95bb!8m2!3d33.9575557!4d-117.3315006",3.0,ChZDSUhNMG9nS0VJQ0FnSURwODV5ZUJ3EAE,108047074406904639475,"$167 for a 30 minute phone call with a rude psychiatrist who clearly didn’t care ?  I wanted to come in for a “in person” Therapy session was only offered over the phone with a rude lady who began to raise her voice and become audibly annoyed because I didn’t understand her or why I couldn’t be seen in person.  Was previously seen in person for a 60minute session approx $80 through Kaiser at a different location, now all of a sudden it’s twice the price for half the time and none of the customer service ? For someone seeking help with dealing with difficult times this was a very unpleasant experience that left me feeling worse off. Should have been free considering all she did was go over The paperwork I filled out and referred me elsewhere.",1
Kaiser Permanente Canyon Crest Mental Health Offices,"https://www.google.com/maps/place/Kaiser+Permanente+Canyon+Crest+Mental+Health+Offices/@33.9575557,-117.3315006,14z/data=!4m8!1m2!2m1!1sKaiser+Permanente+Canyon+Crest+Mental+Health+Offices!3m4!1s0x80dcafb3deb13abd:0x8396ff08451f95bb!8m2!3d33.9575557!4d-117.3315006",3.0,ChZDSUhNMG9nS0VJQ0FnSUN4bGZTLUVnEAE,118443481867991816061,"I’m currently on the waiting list for another psychiatrist, but my prior one was just not working. They were very surface level when it came to our conversations. I finally got the courage to talk about my eating disorder behaviors and he told me to “lose weight”, and didn’t bother referring me to a specialist. Mind you I don’t have binge eating disorder, so there was no reason for him to say that. It was very upsetting. I’m now in eating disorder group therapy because I had to call the office and tell them everything. Overall, I have not really been having a great experience, but at least im getting a bit of help.",3
Kaiser Permanente Canyon Crest Mental Health Offices,"https://www.google.com/maps/place/Kaiser+Permanente+Canyon+Crest+Mental+Health+Offices/@33.9575557,-117.3315006,14z/data=!4m8!1m2!2m1!1sKaiser+Permanente+Canyon+Crest+Mental+Health+Offices!3m4!1s0x80dcafb3deb13abd:0x8396ff08451f95bb!8m2!3d33.9575557!4d-117.3315006",3.0,ChZDSUhNMG9nS0VJQ0FnSURSODRfNVB3EAE,111054682866996408772,"My teenage son has really connected his therapist, Javier, at this Kaiser Permanente Canyon Crest location. We live in Murrieta and have quite a commute to this Kaiser location, but honestly, it’s worth the commute when your child is struggling.",5
