name,location_link,rating,review_id,author_id,review_text,review_rating
Sowing Seeds For Life,"https://www.google.com/maps/place/Sowing+Seeds+For+Life/@34.0904318,-117.74556319999999,14z/data=!4m8!1m2!2m1!1sSowing+Seeds+For+Life!3m4!1s0x80c32f00404e1cb7:0x708f5098368e7e90!8m2!3d34.0904318!4d-117.74556319999999",4.8,ChZDSUhNMG9nS0VJQ0FnSUQ5eTZLM0xBEAE,108221824473925767672,A lot of people.,5
Sowing Seeds For Life,"https://www.google.com/maps/place/Sowing+Seeds+For+Life/@34.0904318,-117.74556319999999,14z/data=!4m8!1m2!2m1!1sSowing+Seeds+For+Life!3m4!1s0x80c32f00404e1cb7:0x708f5098368e7e90!8m2!3d34.0904318!4d-117.74556319999999",4.8,ChZDSUhNMG9nS0VJQ0FnSUNUb2ZLaE93EAE,109770289976595906787,Very special food distributor. It only help the person with a car.,1
Sowing Seeds For Life,"https://www.google.com/maps/place/Sowing+Seeds+For+Life/@34.0904318,-117.74556319999999,14z/data=!4m8!1m2!2m1!1sSowing+Seeds+For+Life!3m4!1s0x80c32f00404e1cb7:0x708f5098368e7e90!8m2!3d34.0904318!4d-117.74556319999999",4.8,ChdDSUhNMG9nS0VJQ0FnSUNqdDRHb2t3RRAB,100787853977346583105,My name is Frank I volunteer there every second week of the month they give away a lot of clean food,5
Sowing Seeds For Life,"https://www.google.com/maps/place/Sowing+Seeds+For+Life/@34.0904318,-117.74556319999999,14z/data=!4m8!1m2!2m1!1sSowing+Seeds+For+Life!3m4!1s0x80c32f00404e1cb7:0x708f5098368e7e90!8m2!3d34.0904318!4d-117.74556319999999",4.8,ChZDSUhNMG9nS0VJQ0FnSUQ5ODVYSkZnEAE,105393688775984228270,Great church thankfully for the food,5
Sowing Seeds For Life,"https://www.google.com/maps/place/Sowing+Seeds+For+Life/@34.0904318,-117.74556319999999,14z/data=!4m8!1m2!2m1!1sSowing+Seeds+For+Life!3m4!1s0x80c32f00404e1cb7:0x708f5098368e7e90!8m2!3d34.0904318!4d-117.74556319999999",4.8,ChZDSUhNMG9nS0VJQ0FnSUNtMGMzZWFREAE,116787194952673096269,,5
Sowing Seeds For Life,"https://www.google.com/maps/place/Sowing+Seeds+For+Life/@34.0904318,-117.74556319999999,14z/data=!4m8!1m2!2m1!1sSowing+Seeds+For+Life!3m4!1s0x80c32f00404e1cb7:0x708f5098368e7e90!8m2!3d34.0904318!4d-117.74556319999999",4.8,ChZDSUhNMG9nS0VJQ0FnSURDMGRXb09BEAE,101881754668209945792,"Best quality in town for the price. I hope it doesn’t change. Thank you for your special green thumbs! Nothing bothers my stomach, everything is worth it.",5
Sowing Seeds For Life,"https://www.google.com/maps/place/Sowing+Seeds+For+Life/@34.0904318,-117.74556319999999,14z/data=!4m8!1m2!2m1!1sSowing+Seeds+For+Life!3m4!1s0x80c32f00404e1cb7:0x708f5098368e7e90!8m2!3d34.0904318!4d-117.74556319999999",4.8,ChdDSUhNMG9nS0VJQ0FnSURjdjRHSGtRRRAB,105993883291700359940,,5
Sowing Seeds For Life,"https://www.google.com/maps/place/Sowing+Seeds+For+Life/@34.0904318,-117.74556319999999,14z/data=!4m8!1m2!2m1!1sSowing+Seeds+For+Life!3m4!1s0x80c32f00404e1cb7:0x708f5098368e7e90!8m2!3d34.0904318!4d-117.74556319999999",4.8,ChdDSUhNMG9nS0VJQ0FnSURjcG9IZXp3RRAB,107548561211221489415,,5
Sowing Seeds For Life,"https://www.google.com/maps/place/Sowing+Seeds+For+Life/@34.0904318,-117.74556319999999,14z/data=!4m8!1m2!2m1!1sSowing+Seeds+For+Life!3m4!1s0x80c32f00404e1cb7:0x708f5098368e7e90!8m2!3d34.0904318!4d-117.74556319999999",4.8,ChdDSUhNMG9nS0VJQ0FnSUNjaTgyNjB3RRAB,106363338232526478326,,5
Sowing Seeds For Life,"https://www.google.com/maps/place/Sowing+Seeds+For+Life/@34.0904318,-117.74556319999999,14z/data=!4m8!1m2!2m1!1sSowing+Seeds+For+Life!3m4!1s0x80c32f00404e1cb7:0x708f5098368e7e90!8m2!3d34.0904318!4d-117.74556319999999",4.8,ChdDSUhNMG9nS0VJQ0FnSUNjazZuX3l3RRAB,112263246073203765327,Very helpful.  Organized and felt so blessed the daddy I went there.  Ty for all you do,5
