name,location_link,rating,review_id,author_id,review_text,review_rating
Inland Valley Hope Partners,"https://www.google.com/maps/place/Inland+Valley+Hope+Partners/@34.0775141,-117.75343889999999,14z/data=!4m8!1m2!2m1!1sInland+Valley+Hope+Partners!3m4!1s0x80c32e11c6405f55:0x9195efaf0a0dbb7c!8m2!3d34.0775141!4d-117.75343889999999",4.1,Ci9DQUlRQUNvZENodHljRjlvT2tkeVdYWnlhRFJWU1c1VlRrVlZVMHRyVmxWclUzYxAB,102987511744442888433,,1
Inland Valley Hope Partners,"https://www.google.com/maps/place/Inland+Valley+Hope+Partners/@34.0775141,-117.75343889999999,14z/data=!4m8!1m2!2m1!1sInland+Valley+Hope+Partners!3m4!1s0x80c32e11c6405f55:0x9195efaf0a0dbb7c!8m2!3d34.0775141!4d-117.75343889999999",4.1,ChdDSUhNMG9nS0VJQ0FnSUMzZ291TTVnRRAB,117743289144296461785,,1
Inland Valley Hope Partners,"https://www.google.com/maps/place/Inland+Valley+Hope+Partners/@34.0775141,-117.75343889999999,14z/data=!4m8!1m2!2m1!1sInland+Valley+Hope+Partners!3m4!1s0x80c32e11c6405f55:0x9195efaf0a0dbb7c!8m2!3d34.0775141!4d-117.75343889999999",4.1,ChZDSUhNMG9nS0VJQ0FnSURubGN2bmFnEAE,102342915561080726951,,5
Inland Valley Hope Partners,"https://www.google.com/maps/place/Inland+Valley+Hope+Partners/@34.0775141,-117.75343889999999,14z/data=!4m8!1m2!2m1!1sInland+Valley+Hope+Partners!3m4!1s0x80c32e11c6405f55:0x9195efaf0a0dbb7c!8m2!3d34.0775141!4d-117.75343889999999",4.1,ChZDSUhNMG9nS0VJQ0FnSUNyX19UTkxREAE,112351991450878459858,,5
Inland Valley Hope Partners,"https://www.google.com/maps/place/Inland+Valley+Hope+Partners/@34.0775141,-117.75343889999999,14z/data=!4m8!1m2!2m1!1sInland+Valley+Hope+Partners!3m4!1s0x80c32e11c6405f55:0x9195efaf0a0dbb7c!8m2!3d34.0775141!4d-117.75343889999999",4.1,ChdDSUhNMG9nS0VJQ0FnSUNkbC1xZGhBRRAB,112765549696940020054,,5
Inland Valley Hope Partners,"https://www.google.com/maps/place/Inland+Valley+Hope+Partners/@34.0775141,-117.75343889999999,14z/data=!4m8!1m2!2m1!1sInland+Valley+Hope+Partners!3m4!1s0x80c32e11c6405f55:0x9195efaf0a0dbb7c!8m2!3d34.0775141!4d-117.75343889999999",4.1,ChZDSUhNMG9nS0VJQ0FnSUNGXzRtcVdREAE,105967585084050322565,,5
Inland Valley Hope Partners,"https://www.google.com/maps/place/Inland+Valley+Hope+Partners/@34.0775141,-117.75343889999999,14z/data=!4m8!1m2!2m1!1sInland+Valley+Hope+Partners!3m4!1s0x80c32e11c6405f55:0x9195efaf0a0dbb7c!8m2!3d34.0775141!4d-117.75343889999999",4.1,ChdDSUhNMG9nS0VJQ0FnSURSNk5uVjd3RRAB,103279942385179902492,"Wouldn't help because I had a service dog, on disability, not an addict or mentally ill, discrimination at it's worst! What's next, i'm white? I'm homeless & normal people need help too!!",1
Inland Valley Hope Partners,"https://www.google.com/maps/place/Inland+Valley+Hope+Partners/@34.0775141,-117.75343889999999,14z/data=!4m8!1m2!2m1!1sInland+Valley+Hope+Partners!3m4!1s0x80c32e11c6405f55:0x9195efaf0a0dbb7c!8m2!3d34.0775141!4d-117.75343889999999",4.1,ChZDSUhNMG9nS0VJQ0FnSUNlbjhqZ2JBEAE,106894211817408584485,"I was told by Kevin that the voucher program was discontinued but he had one more Leftwich was supposed to be for me, well kevin said he would email the voucher on Monday which I never got and going to his office to pickup the voucher was to no avail, he was in a meeting and nobody in the office knew anything about a voucher except the program is discontinued.  I left several messages for Kevin which he never returned,  this meant I would be on the streets which I've never experienced before but with the help of God I was not put thru that. Kevin people depend on you to be a man of your word, the least you could have done us leave the voucher with the receptionist if there ever was a voucher.  You don't know how hard it was for me to get to that office and you not being there",1
Inland Valley Hope Partners,"https://www.google.com/maps/place/Inland+Valley+Hope+Partners/@34.0775141,-117.75343889999999,14z/data=!4m8!1m2!2m1!1sInland+Valley+Hope+Partners!3m4!1s0x80c32e11c6405f55:0x9195efaf0a0dbb7c!8m2!3d34.0775141!4d-117.75343889999999",4.1,ChdDSUhNMG9nS0VJQ0FnSURPbThlNnBnRRAB,104116284852491066229,What a wonderful organization!!! Miss Karen is the Best!!!,5
Inland Valley Hope Partners,"https://www.google.com/maps/place/Inland+Valley+Hope+Partners/@34.0775141,-117.75343889999999,14z/data=!4m8!1m2!2m1!1sInland+Valley+Hope+Partners!3m4!1s0x80c32e11c6405f55:0x9195efaf0a0dbb7c!8m2!3d34.0775141!4d-117.75343889999999",4.1,ChZDSUhNMG9nS0VJQ0FnSURPODQydUJnEAE,100645261449046662712,很难找到该地址，,3
Inland Valley Hope Partners,"https://www.google.com/maps/place/Inland+Valley+Hope+Partners/@34.0775141,-117.75343889999999,14z/data=!4m8!1m2!2m1!1sInland+Valley+Hope+Partners!3m4!1s0x80c32e11c6405f55:0x9195efaf0a0dbb7c!8m2!3d34.0775141!4d-117.75343889999999",4.1,ChdDSUhNMG9nS0VJQ0FnSUQyNmNtNW1RRRAB,100290266661609488553,"This is a place where you trust,  it's clean,  they provide ensuing for you,
so you can focus on your journey,  the staff is there to help you succeed if you want it. Any time you live with others,  there will be drama,  but if you know how to stay out of it,  you will be fine.  Great place to live.",5
Inland Valley Hope Partners,"https://www.google.com/maps/place/Inland+Valley+Hope+Partners/@34.0775141,-117.75343889999999,14z/data=!4m8!1m2!2m1!1sInland+Valley+Hope+Partners!3m4!1s0x80c32e11c6405f55:0x9195efaf0a0dbb7c!8m2!3d34.0775141!4d-117.75343889999999",4.1,ChdDSUhNMG9nS0VJQ0FnSUNteTl5Y3RRRRAB,104946681030773721524,"Super group of kind-hearted heroes. We were able to acquire some food & hygiene kits with no problem at all. They had clothes to offer as well, if y'all be cold or lacking in that department. Sweet peeps helping those in need. Much appreciated!",5
Inland Valley Hope Partners,"https://www.google.com/maps/place/Inland+Valley+Hope+Partners/@34.0775141,-117.75343889999999,14z/data=!4m8!1m2!2m1!1sInland+Valley+Hope+Partners!3m4!1s0x80c32e11c6405f55:0x9195efaf0a0dbb7c!8m2!3d34.0775141!4d-117.75343889999999",4.1,ChdDSUhNMG9nS0VJQ0FnSUNteW9tN2hRRRAB,115771491986837147995,,5
Inland Valley Hope Partners,"https://www.google.com/maps/place/Inland+Valley+Hope+Partners/@34.0775141,-117.75343889999999,14z/data=!4m8!1m2!2m1!1sInland+Valley+Hope+Partners!3m4!1s0x80c32e11c6405f55:0x9195efaf0a0dbb7c!8m2!3d34.0775141!4d-117.75343889999999",4.1,ChZDSUhNMG9nS0VJQ0FnSUNHX0s3alR3EAE,111446300455977088956,,5
Inland Valley Hope Partners,"https://www.google.com/maps/place/Inland+Valley+Hope+Partners/@34.0775141,-117.75343889999999,14z/data=!4m8!1m2!2m1!1sInland+Valley+Hope+Partners!3m4!1s0x80c32e11c6405f55:0x9195efaf0a0dbb7c!8m2!3d34.0775141!4d-117.75343889999999",4.1,ChdDSUhNMG9nS0VJQ0FnSUNhcWV5Z253RRAB,113846076972886831728,"Omg these women in here are really angels ! I didn’t expect to get placed when I walked in because I’m so used to programs turning me down because it’s a family of 3 instead of 2 which I think is not fair when u have a month old baby u need help with when u go into these shelters . My family and I went from being completely homeless and stressed out not knowing the next move to really having a place to live !  Been Crying of so much joy I am so blessed I been referred to this program by another angel,  abby from family association services in Redlands. Now I got the help that my family and I truly needed. Thank you GOD for placing these lovely ladies in my life. All thanks to the one above ❤️❤️",5
Inland Valley Hope Partners,"https://www.google.com/maps/place/Inland+Valley+Hope+Partners/@34.0775141,-117.75343889999999,14z/data=!4m8!1m2!2m1!1sInland+Valley+Hope+Partners!3m4!1s0x80c32e11c6405f55:0x9195efaf0a0dbb7c!8m2!3d34.0775141!4d-117.75343889999999",4.1,ChRDSUhNMG9nS0VJQ0FnSUN5Z09ZbhAB,111865020421694763001,The lady that helped me was the sweetest lady ever if I didn't know any better id say she is a true angel 💓  I forgot her name unfortunately but very grestful u guys are truly a blessing,5
Inland Valley Hope Partners,"https://www.google.com/maps/place/Inland+Valley+Hope+Partners/@34.0775141,-117.75343889999999,14z/data=!4m8!1m2!2m1!1sInland+Valley+Hope+Partners!3m4!1s0x80c32e11c6405f55:0x9195efaf0a0dbb7c!8m2!3d34.0775141!4d-117.75343889999999",4.1,ChdDSUhNMG9nS0VJQ0FnSUNTcThyT3d3RRAB,101994412614602905312,Nope wouldn't tell people to go there.,2
