name,location_link,rating,review_id,author_id,review_text,review_rating
Union Station Homeless Services,"https://www.google.com/maps/place/Union+Station+Homeless+Services/@34.1581635,-118.13351109999999,14z/data=!4m8!1m2!2m1!1sUnion+Station+Homeless+Services!3m4!1s0x80c2c33fa358f7bf:0xc9eba3b423c06dea!8m2!3d34.1581635!4d-118.13351109999999",3.4,ChZDSUhNMG9nS0VOWFk4UGlCcG9tZUJ3EAE,107052042632031389147,Horrible people they separate couples instead letting them stay together they really let couples stay together that's a right even if the couples are not married or have kids they should allow you have any roommate of your choice it's your right your housing your choice your happiness there just in it for the money just wanna stick you where they want to there monsters,1
Union Station Homeless Services,"https://www.google.com/maps/place/Union+Station+Homeless+Services/@34.1581635,-118.13351109999999,14z/data=!4m8!1m2!2m1!1sUnion+Station+Homeless+Services!3m4!1s0x80c2c33fa358f7bf:0xc9eba3b423c06dea!8m2!3d34.1581635!4d-118.13351109999999",3.4,ChdDSUhNMG9nS0VMdXh2cy1kbC1Uc3JBRRAB,107761177087760192502,Another one of the CEOs schemes to siphon money for the taxpayer. Resigned from congress for inappropriate behavior.,1
Union Station Homeless Services,"https://www.google.com/maps/place/Union+Station+Homeless+Services/@34.1581635,-118.13351109999999,14z/data=!4m8!1m2!2m1!1sUnion+Station+Homeless+Services!3m4!1s0x80c2c33fa358f7bf:0xc9eba3b423c06dea!8m2!3d34.1581635!4d-118.13351109999999",3.4,ChZDSUhNMG9nS0VJRzduZWFzOGVxVWVREAE,101531233351892748787,,5
Union Station Homeless Services,"https://www.google.com/maps/place/Union+Station+Homeless+Services/@34.1581635,-118.13351109999999,14z/data=!4m8!1m2!2m1!1sUnion+Station+Homeless+Services!3m4!1s0x80c2c33fa358f7bf:0xc9eba3b423c06dea!8m2!3d34.1581635!4d-118.13351109999999",3.4,ChdDSUhNMG9nS0VJQ0FnTURvenNDMS1nRRAB,101292099145071242191,"Very attentive, helpful and patient.
A shout out to the Phone Receptionist *whoop*whoop🥳, I believe I had the pleasure of speaking with Vee & Amy.
Very Good and Simplistic walk through of the waiting process for a call back on any vacancies of shelters in LA area. Assuring and hospitable attitude towards a complete stranger goes a long way. THANK YOU.",5
Union Station Homeless Services,"https://www.google.com/maps/place/Union+Station+Homeless+Services/@34.1581635,-118.13351109999999,14z/data=!4m8!1m2!2m1!1sUnion+Station+Homeless+Services!3m4!1s0x80c2c33fa358f7bf:0xc9eba3b423c06dea!8m2!3d34.1581635!4d-118.13351109999999",3.4,ChdDSUhNMG9nS0VJQ0FnTUNJNzdPdHNnRRAB,115008791238048086979,They hire private security and they terminate their contract with the stupid reason. Their agency does not have professionalism and work ethics because they get funding from Lahsa. Same one has to look through their Union Station. They are not a service provider.,1
Union Station Homeless Services,"https://www.google.com/maps/place/Union+Station+Homeless+Services/@34.1581635,-118.13351109999999,14z/data=!4m8!1m2!2m1!1sUnion+Station+Homeless+Services!3m4!1s0x80c2c33fa358f7bf:0xc9eba3b423c06dea!8m2!3d34.1581635!4d-118.13351109999999",3.4,ChdDSUhNMG9nS0VJQ0FnTURRNmRUMndnRRAB,109962820422454616717,"Holly St. care coordinator's should not! be contacting clients at inappropriate times such as their non related work hours. It's unprofessional.When they reach you it's not even anything that important.
Please retrain these individuals to be consistent in kindness and considerate.There are also individual case managers/ care coordinator's that like to talk over the client while still speaking. How is that effective communication? Please upper management, address these issues.",1
Union Station Homeless Services,"https://www.google.com/maps/place/Union+Station+Homeless+Services/@34.1581635,-118.13351109999999,14z/data=!4m8!1m2!2m1!1sUnion+Station+Homeless+Services!3m4!1s0x80c2c33fa358f7bf:0xc9eba3b423c06dea!8m2!3d34.1581635!4d-118.13351109999999",3.4,ChdDSUhNMG9nS0VJQ0FnSURMbWJXZzlRRRAB,114176516207703516899,"I am currently in a shelter threw Union station I've been a client for 6 months, now suddenly I need to move locations, they have no reasons for why but I have been given a verbal update that every person needs to relocate, from my understanding I should have been given some kind of written statement and some time to prepare to move.",1
Union Station Homeless Services,"https://www.google.com/maps/place/Union+Station+Homeless+Services/@34.1581635,-118.13351109999999,14z/data=!4m8!1m2!2m1!1sUnion+Station+Homeless+Services!3m4!1s0x80c2c33fa358f7bf:0xc9eba3b423c06dea!8m2!3d34.1581635!4d-118.13351109999999",3.4,ChdDSUhNMG9nS0VJQ0FnSUQxNDduUWpBRRAB,105089642536241831559,Can’t call ????,1
Union Station Homeless Services,"https://www.google.com/maps/place/Union+Station+Homeless+Services/@34.1581635,-118.13351109999999,14z/data=!4m8!1m2!2m1!1sUnion+Station+Homeless+Services!3m4!1s0x80c2c33fa358f7bf:0xc9eba3b423c06dea!8m2!3d34.1581635!4d-118.13351109999999",3.4,ChdDSUhNMG9nS0VJQ0FnSURGejdMZnB3RRAB,112575365717036213930,"Trust some of the staff faculties (Watchers day/night I call them) favorites certain people, certain Staffs wash their laundry for them while the client (person)ain't doing anything, some becomes chummy chummy (Very close) in the office with certain clients (person's ). Be prepared to get sicknesses here too they will place you in a room in the middle of the night while other people who passed it on to you don't receive it at all. Nobody Respects Nobody even if you keep urself (if your friends with them/not).Some of the Staffs or Watchers give certain people a pass to do as they want while other's are obedient to obey by the rules. The WATCHERS WON'T CARE NOR HELP YOU IF YOU HAVE ISSUES WIT H ANYBODYThe service here SUCKS they can't Really help you to get Permanent Housing because they can not provide a Notice nor Vouchers like they use to to back then to back your words you up with Rental Services that they supposedly provide.If you people like more info you can look me up. Please send Prayers 🙏 Thank You.. Nor Respect",2
Union Station Homeless Services,"https://www.google.com/maps/place/Union+Station+Homeless+Services/@34.1581635,-118.13351109999999,14z/data=!4m8!1m2!2m1!1sUnion+Station+Homeless+Services!3m4!1s0x80c2c33fa358f7bf:0xc9eba3b423c06dea!8m2!3d34.1581635!4d-118.13351109999999",3.4,ChZDSUhNMG9nS0VJQ0FnSUN4bjlQbU93EAE,110642569423131397202,,5
