name,location_link,rating,review_id,author_id,review_text,review_rating
House of Ruth,"https://www.google.com/maps/place/House+of+Ruth/@34.0634912,-117.75248359999999,14z/data=!4m8!1m2!2m1!1sHouse+of+Ruth!3m4!1s0x80c32de25328d18f:0x663789d76b935160!8m2!3d34.0634912!4d-117.75248359999999",3.6,ChZDSUhNMG9nS0VJQ0FnTUNnM1pIWlN3EAE,113727660819566749956,"Becareful ,  if your domestic issues or any Domestic Violice issues involve the Police Dept.  Help is not available!",2
House of Ruth,"https://www.google.com/maps/place/House+of+Ruth/@34.0634912,-117.75248359999999,14z/data=!4m8!1m2!2m1!1sHouse+of+Ruth!3m4!1s0x80c32de25328d18f:0x663789d76b935160!8m2!3d34.0634912!4d-117.75248359999999",3.6,ChdDSUhNMG9nS0VJQ0FnSUQzMjhqcTl3RRAB,114624683665732684354,"Bendito Dios q existen
Estos lugares...",5
House of Ruth,"https://www.google.com/maps/place/House+of+Ruth/@34.0634912,-117.75248359999999,14z/data=!4m8!1m2!2m1!1sHouse+of+Ruth!3m4!1s0x80c32de25328d18f:0x663789d76b935160!8m2!3d34.0634912!4d-117.75248359999999",3.6,ChdDSUhNMG9nS0VJQ0FnSUM3djducDhRRRAB,107565195374115700665,I volunteer here every year and I can truly see how each women here cares for every family seeking help in their DV relationships. The dedication to making them feel seen/heard does not go unnoticed.,5
House of Ruth,"https://www.google.com/maps/place/House+of+Ruth/@34.0634912,-117.75248359999999,14z/data=!4m8!1m2!2m1!1sHouse+of+Ruth!3m4!1s0x80c32de25328d18f:0x663789d76b935160!8m2!3d34.0634912!4d-117.75248359999999",3.6,ChZDSUhNMG9nS0VJQ0FnSURieXFLVVpBEAE,104600305873915908051,This is the worst place to seek help for DV victims. Case Managers Never Assist you with any you literally have to do everything on your own. The Housing Case Managers don’t care about you either for Example Alyssa Haney You can email her call her leave he messages on her answering machine leave messages with the front office clerk Sandra and she will never return your calls. They reject and neglect you to the point where you feel that you are better off staying with your abuser. They pick and choose who to help because I saw it with my own eyes. I feel the racism.This is the worst agency that I’ve had dealt with ever I’ve been trying to seek help from them since 2019 and nothing and just keep redirecting me to other agencies that don’t benefit your situation. Don’t try using this agency try to seek elsewhere. If you read a response from them saying they are willing to work with me now that I posted this. It’s a lie they are going to ignore you further because you spoke up about them.,1
House of Ruth,"https://www.google.com/maps/place/House+of+Ruth/@34.0634912,-117.75248359999999,14z/data=!4m8!1m2!2m1!1sHouse+of+Ruth!3m4!1s0x80c32de25328d18f:0x663789d76b935160!8m2!3d34.0634912!4d-117.75248359999999",3.6,ChZDSUhNMG9nS0VJQ0FnSUN4N1lXSUNBEAE,116114024141980183321,Amazing wonderful beautiful woman work here. Thank you for everything you helped my children and I get off the streets. God bless all of you.,5
House of Ruth,"https://www.google.com/maps/place/House+of+Ruth/@34.0634912,-117.75248359999999,14z/data=!4m8!1m2!2m1!1sHouse+of+Ruth!3m4!1s0x80c32de25328d18f:0x663789d76b935160!8m2!3d34.0634912!4d-117.75248359999999",3.6,ChZDSUhNMG9nS0VJQ0FnSURKcHAyNWJBEAE,107387418153601227068,This business is open again luckily we were able to repair it. Sorry for the confusion. Being a historical building I wasn't sure of the status. I read the news it's open same address on north main St,5
House of Ruth,"https://www.google.com/maps/place/House+of+Ruth/@34.0634912,-117.75248359999999,14z/data=!4m8!1m2!2m1!1sHouse+of+Ruth!3m4!1s0x80c32de25328d18f:0x663789d76b935160!8m2!3d34.0634912!4d-117.75248359999999",3.6,ChdDSUhNMG9nS0VJQ0FnSUNkakttdjl3RRAB,112041737037811773168,My daughter called in December desperate to escape an abusive relationship. They assured her that someone would call her for an intake within a few days. No one ever got back to her. A couple of weeks later she called again to follow up and was told they had no record of her calling before. She gave up and thankfully is no longer in the abusive relationship.,1
House of Ruth,"https://www.google.com/maps/place/House+of+Ruth/@34.0634912,-117.75248359999999,14z/data=!4m8!1m2!2m1!1sHouse+of+Ruth!3m4!1s0x80c32de25328d18f:0x663789d76b935160!8m2!3d34.0634912!4d-117.75248359999999",3.6,ChZDSUhNMG9nS0VJQ0FnSUQtcmVQbVJREAE,107882782379756349017,Sad. I was left in a junk outlook folder for months. That’s all I have to say. Good luck to you all.,1
House of Ruth,"https://www.google.com/maps/place/House+of+Ruth/@34.0634912,-117.75248359999999,14z/data=!4m8!1m2!2m1!1sHouse+of+Ruth!3m4!1s0x80c32de25328d18f:0x663789d76b935160!8m2!3d34.0634912!4d-117.75248359999999",3.6,ChZDSUhNMG9nS0VJQ0FnSUNlbWNyZVBnEAE,104995327979122511765,"House of who? It does not matter if 211 , 911. 988 or any referral entity have you this organization’s phone number . You have to follow procedures and steps to get in. It is not a priority for them to accept you if you are a domestic violence survivor or a person within addiction you will not be allowed to stay there. The problem is that the guy answering the phone is completely clueless about the place and guidelines of admission. The guy is condescending, intrusive and he lacks listening skills and compassion . Transcript of a recent conversation “You are looking for a place for a battered person why”? “You are looking for a place for you or for a woman , you know we are a women only facility right”? Why would be the reason for you to get this person with us”? “ what makes you think we are going to accept that person tonight”? “ Well, no we don’t accept or we are not accepting anybody, call us in 2 weeks” “Maybe”.  I wondered if the guy answering the phone knows who Ruth is. Very unprofessional . Look for another place or call them in  2 weeks from now .",2
House of Ruth,"https://www.google.com/maps/place/House+of+Ruth/@34.0634912,-117.75248359999999,14z/data=!4m8!1m2!2m1!1sHouse+of+Ruth!3m4!1s0x80c32de25328d18f:0x663789d76b935160!8m2!3d34.0634912!4d-117.75248359999999",3.6,ChdDSUhNMG9nS0VJQ0FnSUNpbW96aXBRRRAB,107739980562349237143,,5
House of Ruth,"https://www.google.com/maps/place/House+of+Ruth/@34.0634912,-117.75248359999999,14z/data=!4m8!1m2!2m1!1sHouse+of+Ruth!3m4!1s0x80c32de25328d18f:0x663789d76b935160!8m2!3d34.0634912!4d-117.75248359999999",3.6,ChdDSUhNMG9nS0VJQ0FnSURVazZIeTRBRRAB,104502898025632206564,Worst place ever!! Go any place else. I'd put zero stars if I  could. God bless the poor mom's stuck in there.,1
House of Ruth,"https://www.google.com/maps/place/House+of+Ruth/@34.0634912,-117.75248359999999,14z/data=!4m8!1m2!2m1!1sHouse+of+Ruth!3m4!1s0x80c32de25328d18f:0x663789d76b935160!8m2!3d34.0634912!4d-117.75248359999999",3.6,ChdDSUhNMG9nS0VJQ0FnSUNVNUtlTzZRRRAB,117310754012824685869,"Life Changing, I Love Hose of Ruth.",5
House of Ruth,"https://www.google.com/maps/place/House+of+Ruth/@34.0634912,-117.75248359999999,14z/data=!4m8!1m2!2m1!1sHouse+of+Ruth!3m4!1s0x80c32de25328d18f:0x663789d76b935160!8m2!3d34.0634912!4d-117.75248359999999",3.6,ChZDSUhNMG9nS0VJQ0FnSUQ0bU1ybGZREAE,114443792216642287790,House of Ruth Pomona needs your support and donations. Their staff is super kind and courteous.  This organization is NOT publicly funded. It has been providing temporary housing for domestic violence victims. It's important to provide shelter to women and children separately from Hope for Homes.,5
